365nm,405nm,473nm,530nm,575nm,621nm,660nm,735nm,770nm,830nm,850nm,890nm,940nm,label
4.47,10.68,38.54,51.47,0.33,21.24,3.42,119.69,21.02,74.5,97.49,10.03,26.34,16
4.35,10.3,37.9,50.55,0.37,21.92,3.3,118.47,21.2,73.32,97.69,10.89,26.22,16
5.41,11.67,40.39,53.15,0.43,24.07,3.92,120.39,21.95,74.71,99.14,10.74,27.41,16
4.91,11.43,39.02,50.83,0.43,22.08,3.71,118.46,21.13,74.22,99.16,11.4,27.24,16
4.75,11.86,40.35,53.57,0.7,23.57,4.22,123.27,21.68,73.16,100.16,12.04,27.38,16
4.8,11.93,40.3,53.95,0.44,22.95,3.83,122.75,21.71,74.22,100.41,11.47,27.51,16
5.04,11.82,38.99,51.55,0.58,23.2,4.16,119.8,21.28,72.69,99.48,11.1,26.83,16
5.44,12.08,40.81,54.84,0.48,23.84,4.16,124.31,21.56,74.22,102.1,11.36,27.59,16
5.45,12.01,40.6,53.14,0.4,23.01,3.49,121.8,21.13,72.65,100.64,11.56,26.57,16
4.73,11.54,39.45,51.43,0.58,22.42,3.78,116.8,20.24,70.27,98.48,10.82,26.23,16
4.23,10.23,36.79,48.33,0.28,20.05,3.02,115.59,20.59,72.33,94.18,9.01,25.23,16
5.29,11.03,38.42,50.5,1.04,21.68,3.8,117.91,21.32,73.78,97.78,10.49,26.49,16
5.75,11.54,40.57,52.87,0.41,23.35,4.03,121.29,22.24,75.2,100.33,10.9,27.62,16
5.08,11.43,40.16,51.97,0.68,22.5,4.08,118.54,21.64,73.36,99.71,11.17,27.02,16
4.89,12.32,39.23,51.66,0.55,22.26,3.56,120.37,20.52,74.41,99.97,11.31,27.42,16
5.47,13.09,42.51,55.28,0.57,24.43,4.43,124.35,21.8,75.33,101.21,11.83,27.12,16
4.73,11.53,40.69,53.07,0.73,23.06,4.63,121.3,21.89,73.88,99.36,10.57,27.37,16
4.58,11.17,39.63,51.91,0.53,22.98,4.4,119.81,21.3,73.05,99.67,10.8,27.11,16
4.82,11.15,37.92,50.36,0.62,21.74,2.8,115.29,19.8,69.3,96.26,11.23,25.61,16
4.24,10.35,35.9,46.78,0.27,19.84,3.36,109.46,18.69,68.08,92.85,10.5,25.08,16
4.17,10.75,37.15,48.62,0.39,20.59,2.83,115.92,20.41,74.7,95.56,9.23,25.61,16
4.97,12.32,40.42,51.94,0.74,22.55,3.82,118.33,21.44,75.68,98.86,11.24,27.14,16
5.69,12.26,39.52,52.34,0.43,22.61,2.83,119.36,21.06,75.53,99.78,10.93,26.87,16
5.42,12.26,40.54,53.16,0.35,22.99,3.5,120.39,21.8,75.31,100.16,10.63,26.79,16
4.45,11.04,38.19,49.78,0.54,22.22,3.48,115.65,21.22,73.14,97.36,11.39,26.73,16
5.25,11.37,39.09,51.61,0.58,23.05,2.84,116.83,21.15,74.14,98.04,11.2,26.51,16
4.37,11.73,38.95,51.17,0.68,22.61,3.31,116.57,20.47,72.09,97.84,11.07,26.76,16
4.88,11.78,37.26,49.69,0.52,20.93,3.59,114.31,19.96,72.03,97.61,11.02,26.25,16
3.8,10.59,36.98,48.7,0.32,20.96,2.79,111.34,19.18,68.31,94.31,10.54,24.88,16
3.75,10.14,35.66,46.46,0.54,19.55,2.7,106.33,18.01,66.98,91.22,10.81,24.43,16
3.92,9.23,36.85,50.33,0.56,20.91,3.32,112.39,20.04,71.85,96.47,10.15,25.17,16
5.08,11.15,39.44,53.04,0.76,22.28,3.54,117.39,20.62,73.13,98.12,10.78,26.43,16
4.32,10.0,39.22,51.61,0.5,21.05,3.44,116.93,21.1,72.05,96.63,11.71,26.28,16
4.76,11.06,39.34,51.56,0.45,21.81,2.71,116.69,20.47,71.4,98.32,11.51,27.14,16
5.25,11.33,41.41,54.1,0.65,23.12,3.94,120.54,21.15,73.07,98.02,11.39,26.36,16
4.98,11.47,41.49,55.07,0.66,22.77,4.1,123.63,21.07,73.15,99.39,11.52,26.9,16
4.43,10.94,40.09,51.95,0.62,22.48,3.76,119.38,20.04,70.87,97.61,11.0,26.78,16
5.14,11.21,41.28,54.0,0.51,23.18,4.28,119.89,20.27,72.1,99.62,11.49,26.87,16
5.48,10.64,42.25,54.68,0.65,24.28,3.78,123.12,21.33,73.08,101.71,11.12,27.39,16
6.21,13.61,45.99,60.68,1.08,26.4,5.33,127.63,22.21,75.53,103.58,11.52,28.63,16
4.29,10.85,39.11,52.93,0.58,22.9,3.22,117.98,21.03,72.92,98.13,9.65,25.3,16
4.52,11.41,38.4,52.79,0.63,22.17,3.93,118.37,20.96,72.1,97.93,10.8,25.98,16
4.46,12.2,40.02,54.26,0.82,22.59,4.52,120.96,21.83,72.83,98.13,10.95,27.11,16
4.75,11.38,39.3,52.76,0.67,21.79,3.92,117.45,21.19,71.55,97.9,10.71,25.68,16
4.88,10.84,39.87,52.47,0.71,21.39,3.85,119.79,20.83,71.52,98.25,10.92,26.34,16
5.49,12.6,42.91,57.07,0.78,23.94,4.8,127.12,20.93,73.85,102.02,11.57,26.85,16
4.79,11.72,40.26,52.92,0.96,23.39,4.63,122.28,20.43,71.43,98.89,11.2,26.53,16
4.27,10.91,39.15,51.4,0.81,21.35,4.13,117.49,20.07,70.15,97.45,10.57,26.64,16
5.83,12.22,43.3,56.39,0.48,24.07,4.1,122.88,20.85,73.61,101.7,10.99,27.22,16
5.43,11.91,42.2,54.4,0.46,23.54,4.3,121.18,20.57,72.34,100.8,10.24,28.18,16
3.82,9.37,37.56,51.46,0.67,21.0,3.09,118.1,20.54,72.17,96.11,9.19,24.99,16
3.98,9.25,35.64,48.11,0.55,19.55,2.81,112.89,19.78,69.94,94.48,10.18,24.68,16
4.71,10.62,38.1,52.53,0.73,21.37,3.56,118.38,20.53,71.95,96.98,10.41,26.08,16
5.19,11.02,39.9,53.45,0.71,22.77,4.03,121.02,20.53,72.96,98.81,10.43,26.4,16
4.96,11.1,41.22,55.1,0.6,22.83,3.54,122.2,21.07,73.0,100.2,10.91,26.6,16
5.12,11.42,38.95,52.71,0.44,22.29,3.78,122.05,20.66,72.4,99.31,10.93,26.62,16
5.84,12.42,40.99,54.8,0.58,24.09,4.99,124.11,21.05,73.47,100.08,10.95,27.0,16
4.16,11.23,39.87,52.44,0.52,22.62,3.94,120.01,21.09,72.36,99.06,10.48,26.97,16
5.52,10.95,41.53,53.84,0.64,24.04,3.65,121.19,20.14,73.06,101.31,10.96,27.27,16
5.96,12.57,43.71,57.03,0.73,24.45,4.95,123.75,21.34,74.65,102.02,11.78,27.36,16
4.3,9.81,38.46,52.52,0.46,20.67,3.49,119.25,19.64,72.94,97.21,8.87,25.42,16
5.14,10.97,39.73,52.82,0.64,22.15,3.24,121.94,20.56,73.44,97.7,10.17,25.77,16
5.18,10.22,38.07,51.63,0.48,21.53,4.07,118.91,20.09,72.58,96.59,10.23,26.32,16
5.39,10.85,41.26,55.47,0.45,23.14,4.46,123.55,20.78,74.45,99.49,10.13,26.74,16
5.54,11.15,39.41,52.46,0.68,21.48,3.59,123.27,20.82,73.46,100.01,11.58,27.6,16
5.12,10.74,39.33,52.61,0.77,21.7,3.5,123.47,20.43,73.76,100.08,10.16,27.4,16
5.6,11.58,40.29,52.67,0.81,23.27,3.97,123.59,20.69,73.99,100.26,11.38,27.26,16
5.09,11.66,41.99,55.02,0.75,24.13,4.43,124.72,21.27,72.92,101.17,11.58,28.21,16
5.34,11.87,40.62,52.88,0.74,22.98,3.94,118.74,20.93,72.64,100.09,10.84,27.34,16
4.44,11.61,40.01,52.1,0.69,22.19,3.79,117.42,20.31,71.13,99.93,10.24,26.89,16
3.97,9.72,37.29,51.88,0.56,20.79,3.35,117.71,20.83,72.14,96.51,9.73,25.81,16
4.76,10.07,38.13,50.37,0.61,20.24,3.57,117.79,20.48,72.39,97.92,9.98,26.2,16
4.44,9.91,38.51,52.04,0.59,21.21,4.27,118.96,21.62,72.87,98.32,9.97,26.67,16
5.08,10.87,40.19,53.38,0.64,22.65,3.82,121.54,21.12,74.25,98.96,10.8,26.45,16
4.76,10.65,39.23,53.27,0.5,22.81,3.63,121.06,20.82,72.71,98.9,10.52,26.68,16
4.81,11.78,40.12,53.77,0.66,22.78,3.79,121.86,21.15,72.63,100.12,10.92,27.44,16
5.39,11.14,39.44,50.65,0.63,21.84,4.16,118.87,20.72,71.28,98.64,10.77,27.14,16
5.55,12.05,42.57,55.75,0.83,25.08,4.49,124.37,22.06,74.6,102.49,11.23,28.0,16
5.01,11.74,42.37,55.03,0.48,23.6,4.55,121.42,20.86,73.14,100.66,10.9,26.75,16
4.5,11.01,38.35,51.57,0.68,21.79,4.06,113.78,19.82,69.66,96.46,9.92,26.09,16
4.88,10.0,37.72,51.75,0.57,20.65,2.98,118.68,20.78,74.38,98.1,9.55,25.78,16
4.61,10.1,37.29,51.38,0.83,20.17,2.96,116.94,20.17,72.88,97.99,10.26,25.3,16
4.87,11.91,40.05,54.24,0.56,22.96,3.79,120.5,21.63,75.01,99.22,11.03,27.52,16
5.59,12.23,41.39,55.2,0.51,22.94,3.5,122.14,21.86,74.59,99.94,10.87,27.49,16
5.32,11.21,39.87,52.38,0.46,22.11,3.64,119.56,20.52,73.0,98.34,10.31,26.29,16
5.37,10.8,38.2,51.06,0.38,21.17,3.33,118.85,19.75,71.89,99.06,11.0,26.73,16
4.94,11.53,39.23,52.27,0.6,21.89,3.0,118.46,20.73,71.97,98.54,11.0,26.56,16
5.57,11.41,38.97,51.94,0.51,21.13,4.19,117.95,20.06,71.61,97.91,11.16,26.51,16
5.13,11.08,39.77,52.27,0.47,21.87,3.34,118.12,19.99,71.65,98.76,10.81,26.08,16
4.62,11.95,38.46,50.78,0.68,22.04,3.23,115.4,19.89,70.01,96.98,10.32,24.59,16
5.22,11.39,40.18,54.74,0.56,23.01,3.04,125.49,22.38,77.06,101.83,10.46,27.59,16
5.75,11.83,40.07,54.49,0.64,22.65,3.5,122.55,22.08,75.93,100.63,11.52,27.16,16
4.71,10.88,39.11,52.96,0.36,21.52,3.28,119.84,21.04,75.18,99.54,10.91,27.88,16
5.21,10.5,38.61,51.79,0.59,21.49,3.56,117.61,20.68,73.12,97.71,11.01,27.32,16
5.18,11.02,38.44,52.11,0.64,21.19,3.44,118.04,20.5,73.15,98.86,10.6,27.39,16
4.59,10.17,37.26,50.99,0.41,20.82,3.56,118.14,19.97,71.96,99.22,11.28,27.22,16
4.82,10.84,39.17,52.59,0.61,22.7,3.65,120.46,20.75,72.28,100.34,10.35,27.08,16
5.07,11.65,41.82,55.35,0.74,23.19,3.74,123.81,22.17,75.79,102.29,11.89,27.75,16
5.62,11.46,42.74,56.8,0.58,24.0,3.95,124.59,21.76,74.45,101.37,11.47,27.39,16
5.63,10.82,39.86,52.99,0.37,22.5,3.97,119.01,20.39,71.61,99.07,11.05,26.35,16
3.89,9.72,37.93,51.37,0.51,20.71,3.04,120.38,20.34,75.22,97.62,9.41,26.19,16
4.67,9.62,37.87,50.86,0.67,21.3,3.34,118.3,21.29,73.97,98.05,9.97,27.28,16
5.35,11.64,39.91,53.18,0.42,22.82,3.57,120.6,22.02,74.36,99.94,10.38,27.06,16
4.78,10.7,38.58,51.71,0.72,21.58,3.84,118.41,21.24,73.36,99.43,10.94,26.86,16
5.1,10.94,40.49,52.79,0.56,23.39,4.37,122.5,21.56,74.98,100.14,10.01,27.57,16
4.9,11.95,40.18,54.63,0.48,23.06,4.07,123.04,21.0,73.86,100.82,10.8,27.39,16
5.34,10.62,39.2,51.6,0.71,21.6,4.1,120.39,21.51,72.68,99.52,11.1,27.17,16
5.59,11.9,40.85,54.56,0.58,23.91,4.17,123.32,21.57,74.69,102.91,11.57,27.52,16
5.26,11.13,40.38,53.17,0.71,22.35,3.63,121.57,21.55,73.23,100.35,10.49,27.19,16
4.78,11.01,39.91,51.58,0.65,21.82,4.14,116.68,20.41,70.79,97.93,10.34,26.17,16
3.76,9.63,35.76,48.9,0.52,19.39,3.34,115.36,20.16,72.41,94.33,9.59,25.85,16
5.13,10.7,38.65,51.0,0.6,21.53,4.25,119.07,21.05,74.53,97.93,10.23,27.21,16
4.45,11.2,39.94,52.54,0.86,21.76,3.74,121.04,22.0,75.31,100.98,9.84,27.18,16
4.59,10.77,39.32,52.97,0.83,22.18,4.18,118.36,20.85,73.82,99.22,10.85,26.94,16
4.9,10.87,38.55,52.21,0.62,21.79,4.27,119.4,21.47,74.43,100.46,10.71,27.53,16
4.94,12.5,41.4,55.3,0.57,24.55,4.41,124.19,21.88,75.15,100.82,11.47,27.52,16
5.46,11.64,40.34,52.96,0.74,22.86,4.75,121.34,21.71,73.87,99.88,10.6,27.15,16
4.93,11.37,39.16,52.48,0.51,22.2,4.62,119.83,21.9,73.0,98.98,11.38,27.09,16
4.51,10.54,38.14,50.75,0.59,21.27,3.72,114.64,20.04,70.3,95.61,10.53,25.53,16
4.05,10.23,35.83,47.76,0.47,19.26,3.56,109.52,18.7,66.57,93.51,9.78,24.94,16
4.31,9.62,36.82,49.22,0.48,19.87,2.87,114.46,20.53,73.54,94.62,9.5,25.98,16
5.19,10.98,39.21,53.07,0.81,22.34,4.43,118.52,22.0,75.77,98.67,11.32,26.62,16
5.64,10.99,38.59,51.93,0.56,22.06,3.73,119.14,21.7,75.2,99.28,10.85,27.15,16
4.95,11.16,39.79,52.27,0.54,22.52,3.68,119.03,21.56,76.65,101.08,10.64,27.56,16
5.3,9.97,37.62,50.73,0.9,21.53,3.79,115.35,20.5,73.45,98.04,10.15,26.41,16
4.4,9.99,38.15,50.49,0.66,21.66,4.23,116.92,20.76,73.44,98.77,10.64,26.61,16
4.79,10.56,38.36,51.01,0.7,22.37,3.93,116.71,20.5,73.29,97.8,10.51,26.41,16
4.35,9.24,37.46,49.82,0.51,21.34,3.68,115.18,20.74,71.95,97.06,10.85,26.28,16
4.47,9.59,36.46,48.82,0.66,20.36,3.14,111.12,17.9,68.27,94.27,10.36,24.32,16
4.36,9.09,34.28,45.95,0.56,19.53,3.46,106.11,17.98,66.71,90.98,9.57,23.96,16
3.32,10.86,37.27,50.66,0.28,19.66,3.25,113.37,20.28,70.61,97.39,10.62,25.23,16
4.88,11.71,39.86,53.58,0.33,21.6,3.7,116.88,21.34,72.34,97.64,10.72,26.46,16
3.66,11.19,38.97,51.63,0.48,20.73,3.98,117.09,20.9,71.85,97.41,10.51,27.02,16
3.77,11.62,38.88,51.41,0.44,21.18,4.06,116.05,20.5,71.28,97.41,11.18,25.96,16
4.1,11.58,40.74,53.56,0.57,22.13,4.28,120.44,21.08,72.03,98.55,11.41,27.0,16
4.12,12.37,41.54,54.16,0.59,23.17,3.59,122.48,21.45,72.41,99.71,11.82,26.54,16
3.81,11.51,39.47,51.43,0.52,21.29,3.99,118.12,20.39,70.2,97.56,11.26,26.2,16
4.22,12.25,41.37,54.55,0.55,22.1,3.99,120.44,21.04,70.77,99.25,11.15,27.04,16
4.92,12.89,42.46,53.9,0.48,23.2,4.09,121.69,21.34,72.36,101.42,11.85,28.19,16
5.9,13.91,45.61,60.39,0.76,26.01,5.68,126.18,22.47,75.44,103.97,12.65,27.67,16
3.72,11.79,40.1,53.41,0.67,22.7,3.89,118.67,21.63,72.76,97.75,10.68,25.56,16
4.11,11.97,39.95,52.49,0.51,21.35,4.04,118.48,21.27,72.31,97.14,10.79,25.98,16
4.59,12.36,41.02,54.91,0.57,22.19,3.68,119.45,22.18,72.7,98.35,11.33,26.44,16
4.05,11.87,38.64,52.48,0.36,21.45,3.42,116.37,21.07,71.94,97.58,11.65,26.19,16
3.91,11.8,40.19,52.52,0.5,20.98,3.46,119.17,21.06,71.98,98.58,11.2,25.73,16
4.6,11.96,43.69,56.71,0.62,23.84,4.49,125.95,21.94,73.85,101.3,11.62,27.56,16
4.49,12.12,40.42,52.8,0.55,21.97,3.61,121.46,20.86,72.26,98.61,11.71,26.52,16
4.26,11.31,39.7,50.78,0.46,21.04,4.03,115.69,20.42,70.18,97.06,11.07,26.81,16
3.84,12.8,43.6,56.38,0.69,23.7,4.3,122.17,21.67,72.28,101.95,11.37,27.87,16
4.03,12.13,42.62,54.16,0.67,22.89,4.21,119.55,20.81,72.13,101.88,11.73,27.71,16
3.09,10.65,38.96,51.05,0.44,20.85,2.85,117.73,20.95,72.35,95.72,9.25,25.0,16
3.19,10.42,35.93,47.61,0.62,19.23,2.98,112.31,19.78,70.94,93.68,10.24,25.29,16
3.86,11.72,39.7,52.22,0.19,21.52,3.57,118.14,20.61,72.5,96.44,10.61,26.21,16
4.08,12.26,40.54,52.73,0.54,21.7,4.04,121.16,21.26,72.51,98.63,11.16,26.33,16
3.49,12.74,40.38,54.25,0.55,22.03,3.91,122.48,21.64,73.46,100.5,11.49,27.62,16
4.04,11.99,40.34,52.38,0.31,21.73,3.28,121.31,21.4,72.8,100.29,11.76,27.38,16
4.66,12.64,41.93,54.21,0.66,23.47,4.75,124.75,21.42,73.59,100.07,11.52,27.1,16
3.65,11.87,41.11,52.04,0.56,21.86,4.06,120.4,20.61,71.69,99.88,11.1,26.47,16
3.9,12.34,42.07,53.89,0.77,22.91,3.97,119.53,21.25,72.73,100.6,11.57,27.38,16
4.58,13.67,43.46,56.36,0.89,23.8,4.99,123.23,22.01,72.88,101.77,11.18,27.76,16
2.93,10.54,38.29,51.39,0.44,20.31,2.87,118.4,21.48,73.9,97.5,10.57,26.09,16
3.98,11.4,40.47,53.68,0.5,22.01,3.6,121.12,21.82,73.64,99.48,11.11,26.36,16
3.94,10.56,39.38,52.05,0.5,21.24,3.53,118.39,21.04,72.04,98.27,10.8,26.1,16
4.17,12.25,41.62,55.21,0.41,22.98,4.75,123.04,21.84,73.87,100.39,12.16,26.55,16
3.68,12.22,40.53,52.1,0.69,21.68,3.8,121.97,21.21,73.1,99.99,11.63,26.67,16
3.58,11.57,40.68,52.56,0.54,22.17,3.25,123.6,21.46,73.27,101.05,11.6,27.18,16
4.42,12.12,40.48,53.15,0.61,23.16,4.12,123.08,21.56,73.33,100.2,12.58,27.68,16
4.32,11.75,41.78,54.8,0.53,23.62,3.87,124.16,22.32,73.5,101.41,11.56,27.79,16
3.07,11.43,40.87,52.97,0.55,22.52,3.13,119.14,21.34,71.94,100.81,11.79,27.01,16
4.04,11.73,40.22,52.35,0.35,21.92,3.95,117.97,21.24,71.85,98.81,11.75,27.05,16
3.61,11.12,38.31,50.71,0.57,20.5,3.34,118.46,20.99,72.61,96.3,11.23,25.39,16
3.5,10.15,38.01,50.14,0.69,20.25,3.55,117.24,21.4,73.17,98.92,10.72,25.94,16
3.81,11.16,39.46,51.25,0.46,21.27,3.39,120.01,21.34,73.57,99.14,11.46,26.69,16
3.97,11.44,41.15,53.61,0.36,21.89,3.81,121.07,22.32,73.87,99.86,11.43,26.85,16
3.97,11.53,40.45,52.76,0.37,21.14,3.83,120.56,21.29,72.76,98.39,12.61,26.64,16
3.72,12.17,40.76,53.67,0.47,22.21,3.35,122.14,21.35,72.61,100.5,11.6,27.04,16
3.82,11.38,39.12,49.91,0.52,20.98,3.71,117.89,21.59,72.46,99.56,11.91,27.09,16
4.57,12.98,43.44,55.28,0.48,24.24,4.29,124.25,22.01,74.66,102.96,12.5,27.79,16
3.8,12.35,42.67,54.91,0.42,23.63,3.34,120.45,20.85,73.01,100.7,12.3,27.1,16
3.79,11.64,39.74,50.04,0.61,21.1,3.45,114.85,20.77,68.62,96.91,11.32,25.53,16
3.51,10.6,39.23,50.48,0.53,20.09,3.27,118.07,21.58,73.1,97.71,10.85,26.46,16
4.12,10.41,39.09,51.34,0.45,21.07,3.59,116.55,21.23,73.19,98.36,10.95,26.72,16
3.82,11.07,41.45,53.84,0.85,22.47,3.89,119.99,22.38,75.09,100.45,12.47,27.71,16
4.13,11.52,41.67,55.53,0.44,22.87,4.1,121.61,22.03,74.89,101.03,11.87,27.72,16
3.57,11.27,39.76,52.82,0.54,21.63,4.24,119.32,21.92,73.66,97.61,11.78,27.29,16
3.38,10.3,39.6,50.27,0.31,21.06,3.35,118.4,20.9,71.65,98.48,11.14,27.11,16
4.04,11.09,40.63,52.01,0.76,21.76,3.96,119.15,21.52,71.05,98.59,11.15,26.98,16
3.72,10.81,40.29,50.91,0.47,21.51,4.22,117.92,21.48,72.85,99.24,12.38,27.16,16
3.65,11.6,41.14,52.6,0.49,22.34,3.48,118.57,21.04,72.54,99.38,11.48,26.72,16
3.48,10.87,39.24,50.79,0.53,20.94,3.55,114.37,20.4,69.56,97.26,11.36,25.59,16
3.88,10.69,40.84,54.33,0.37,22.09,3.54,124.93,22.7,76.6,100.92,11.11,27.96,16
4.75,11.36,41.89,54.42,0.45,22.05,3.88,122.66,21.83,75.82,101.03,10.97,27.97,16
3.46,11.11,40.2,53.04,0.52,22.41,3.5,120.62,21.64,74.92,99.76,11.56,27.82,16
3.83,10.82,38.84,52.33,0.82,21.51,3.7,118.22,21.87,73.45,98.75,11.69,26.91,16
3.86,10.34,39.75,51.62,0.49,21.74,3.79,118.16,21.23,73.19,98.58,11.57,27.4,16
3.65,10.6,39.0,50.44,0.35,20.52,3.21,117.71,20.75,71.71,98.72,11.22,26.71,16
4.17,10.79,40.14,52.66,0.67,22.1,3.59,120.46,20.75,72.08,100.18,11.95,27.06,16
4.09,12.48,42.17,54.62,0.5,23.86,3.79,124.76,22.78,74.03,102.76,12.31,27.8,16
4.57,12.4,43.0,55.67,0.3,23.64,3.75,124.34,22.35,74.12,102.11,11.82,27.06,16
3.47,11.06,41.61,52.49,0.42,21.89,3.67,118.86,21.12,72.34,99.31,11.78,26.89,16
3.39,10.5,38.48,50.31,0.53,20.96,3.22,120.76,21.61,74.88,98.78,10.58,26.14,16
4.2,10.27,37.63,50.67,0.34,21.32,3.31,119.21,21.06,73.8,98.23,10.45,26.47,16
3.8,10.64,41.07,53.46,0.53,22.91,4.15,119.88,21.31,74.8,99.1,11.73,27.57,16
3.73,11.57,39.04,50.88,0.37,21.67,4.18,118.92,22.28,74.4,100.15,11.61,27.75,16
4.53,11.49,40.54,53.21,0.61,22.38,3.91,121.47,22.5,74.49,100.98,11.83,27.46,16
4.14,11.63,41.32,53.36,0.59,22.99,3.88,122.49,21.96,74.71,101.49,11.74,27.29,16
3.96,10.55,39.66,50.48,0.73,22.17,3.82,119.01,21.39,73.3,99.75,11.83,27.2,16
4.01,11.46,41.69,54.17,0.48,22.94,3.51,124.08,22.12,74.56,103.04,11.74,27.21,16
4.29,11.69,40.58,52.74,0.54,22.15,3.57,121.59,21.83,72.97,100.82,11.8,27.03,16
4.0,10.88,39.07,51.03,0.42,21.25,3.22,116.72,20.67,70.38,98.59,11.18,26.62,16
3.26,9.69,36.8,48.48,0.51,20.04,3.31,114.46,20.52,73.04,94.96,9.33,25.86,16
3.98,10.64,38.05,50.95,0.57,20.93,3.94,118.14,21.81,74.24,98.52,11.06,26.93,16
4.43,11.58,40.65,52.74,0.45,22.35,3.85,120.04,21.84,75.11,100.37,11.36,27.92,16
3.88,11.17,39.52,52.12,0.38,21.9,4.22,117.78,21.82,72.96,99.12,11.97,27.33,16
4.26,10.96,39.8,51.65,0.39,22.21,4.18,119.49,21.69,74.86,100.14,11.57,27.69,16
3.72,11.75,41.67,55.21,0.74,23.55,4.29,123.54,22.31,74.69,102.13,11.35,27.59,16
3.95,10.84,40.07,52.55,0.58,23.43,5.0,121.32,21.62,74.43,100.02,11.8,28.2,16
4.07,11.38,39.83,53.28,0.29,22.55,4.36,120.97,21.72,73.76,99.74,11.68,26.98,16
3.71,10.17,38.54,50.21,0.49,20.81,3.85,115.09,20.35,70.46,97.25,11.27,26.3,16
3.03,9.74,36.08,47.21,0.17,19.14,2.93,108.73,18.7,67.48,93.42,10.45,25.15,16
3.23,9.59,37.56,49.64,0.5,20.15,3.35,115.02,21.01,74.5,95.68,10.54,25.68,16
4.19,11.63,40.58,52.77,0.74,21.63,4.27,118.54,22.29,75.13,98.49,11.15,27.54,16
4.17,10.95,39.09,52.83,0.52,20.94,4.22,119.29,22.22,75.8,100.19,10.83,27.12,16
3.78,11.26,40.45,53.2,0.7,22.14,4.33,119.03,21.96,74.84,100.18,11.1,26.64,16
3.51,11.02,39.17,49.6,0.44,21.02,3.68,114.74,21.22,72.88,97.31,10.0,26.43,16
4.0,10.95,39.15,50.34,0.65,21.89,3.63,116.84,21.31,72.92,98.59,11.5,27.36,16
3.72,10.65,39.13,50.78,0.5,20.97,4.87,116.88,20.81,72.11,99.0,11.07,25.86,16
3.58,10.33,38.86,49.19,0.48,21.85,4.2,113.69,20.71,71.79,97.62,10.82,26.43,16
2.77,9.99,36.73,48.12,0.35,19.99,2.97,110.74,19.31,68.73,94.32,10.43,24.99,16
3.28,8.99,35.3,46.8,0.46,17.91,3.62,104.58,18.44,65.32,90.77,10.62,24.83,16
3.13,8.2,33.33,49.04,0.54,19.88,3.24,112.85,20.02,70.46,97.12,9.86,24.63,18
3.54,10.19,34.74,52.36,0.59,20.62,3.56,116.42,20.66,71.68,96.9,10.49,26.33,18
3.79,9.44,34.86,50.78,0.49,20.3,3.13,116.11,21.27,71.75,97.54,10.71,26.08,18
3.65,9.5,34.65,50.86,0.56,20.61,3.39,116.06,20.72,70.57,98.06,10.82,26.85,18
4.4,10.37,36.44,52.93,0.37,21.36,3.68,118.24,21.07,71.34,98.35,11.2,27.1,18
3.77,9.91,37.33,54.1,0.56,21.16,3.83,122.44,20.95,73.19,98.35,10.58,26.39,18
3.62,9.07,34.97,50.69,0.65,20.19,3.97,117.64,19.81,69.5,97.94,10.55,26.16,18
4.19,9.86,37.04,52.2,0.6,21.1,3.79,118.61,19.97,69.88,99.87,11.52,26.71,18
4.43,10.02,38.46,53.19,0.46,22.8,4.52,119.83,21.66,71.88,100.94,11.12,27.67,18
4.97,11.48,41.75,58.86,0.76,24.74,4.73,127.48,21.91,74.13,103.81,12.14,28.8,18
3.63,9.51,35.23,51.78,0.75,20.62,3.45,117.99,21.59,73.44,98.09,10.74,25.36,18
3.57,9.85,34.79,51.62,0.53,20.6,3.69,117.43,21.56,72.65,97.46,11.26,25.96,18
4.48,10.15,36.36,52.72,0.41,21.15,3.63,119.41,21.68,72.38,97.21,11.55,26.82,18
3.83,8.5,34.44,50.88,0.67,20.3,3.9,116.54,20.68,71.35,96.29,11.71,26.16,18
3.43,9.36,35.06,50.4,0.5,19.83,3.25,118.78,20.75,71.39,97.42,11.02,26.66,18
4.18,10.11,38.62,56.29,0.71,22.07,4.36,125.34,21.9,73.63,100.88,11.04,27.31,18
3.8,10.06,35.95,51.17,0.58,21.31,3.46,119.97,21.15,70.99,97.84,10.81,26.72,18
3.66,8.73,35.27,49.73,0.3,20.14,3.93,115.6,20.1,69.33,97.39,11.13,26.9,18
3.97,10.41,39.18,54.66,0.48,22.49,4.34,121.4,21.06,72.62,100.61,11.73,27.9,18
3.26,9.57,37.64,52.84,0.61,21.69,3.98,118.8,21.3,71.29,101.0,11.52,27.33,18
2.87,7.86,34.0,49.76,0.25,19.24,3.02,116.66,20.64,71.57,96.76,9.78,25.3,18
2.8,7.59,31.12,47.45,0.61,17.57,2.64,112.39,19.43,69.48,94.13,9.88,25.61,18
3.4,8.57,33.37,51.59,0.49,19.98,3.43,116.79,20.82,71.79,96.19,11.11,26.42,18
3.55,9.18,35.05,52.17,0.47,20.92,3.19,119.2,21.61,72.27,97.93,11.45,26.12,18
3.8,8.98,36.51,53.0,0.52,21.7,3.75,120.85,21.15,72.04,100.35,11.33,26.86,18
3.3,8.71,35.32,51.06,0.43,21.01,3.25,120.76,20.83,71.14,99.03,10.94,27.2,18
4.1,9.73,36.47,53.11,0.66,22.4,3.7,122.1,21.79,72.41,99.39,11.63,27.75,18
3.89,9.0,35.02,51.8,0.5,20.76,3.48,119.04,20.73,70.81,98.87,10.27,26.69,18
